time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,P(Pa)
2022-04-27 11:44:58.5060,-0.448,0.522,-0.882,9.52,-6.18,2.09,2.27,1.04,2.59,100304.436
2022-04-27 11:44:58.5160,-0.415,-0.011,-0.98,11.09,-5.54,3.25,2.22,-0.36,2.51,100304.436
2022-04-27 11:44:58.5260,-0.705,0.195,-0.863,12.54,-3.92,2.86,2.22,-0.36,2.51,100304.436
2022-04-27 11:44:58.5360,-0.688,-0.042,-0.929,14.0,-6.17,2.65,2.7,-1.51,2.42,100304.436
2022-04-27 11:44:58.5460,-0.592,-0.73,-0.93,12.06,1.62,3.25,2.7,-1.51,2.42,100304.436
2022-04-27 11:44:58.5570,-1.071,-0.135,-0.737,14.38,0.0,2.18,3.26,-1.92,2.37,100304.436
2022-04-27 11:44:58.5660,-1.369,0.053,-0.459,19.28,-6.58,-0.66,3.48,-2.52,2.12,100304.436
2022-04-27 11:44:58.5760,-1.16,-0.402,-0.505,17.93,-2.3,-1.59,3.38,-2.67,1.46,100304.436
2022-04-27 11:44:58.5860,-0.862,-0.358,-0.437,15.53,-2.22,-1.31,2.78,-2.59,0.5,100304.436
2022-04-27 11:44:58.5960,-0.398,-0.534,-0.507,10.6,-0.8,-1.43,2.78,-2.59,0.5,100304.436
2022-04-27 11:44:58.6060,-0.182,-0.61,-0.751,7.57,-0.11,0.57,2.24,-3.1,0.46,100304.436
2022-04-27 11:44:58.6160,-0.031,-0.626,-0.697,5.9,0.58,1.33,2.01,-3.49,-0.06,100304.436
2022-04-27 11:44:58.6270,0.068,-0.146,-0.276,4.08,-2.99,-1.69,3.82,-2.85,-0.65,100304.436
2022-04-27 11:44:58.6300,0.262,-0.142,0.166,3.35,-5.71,-5.56,3.82,-2.85,-0.65,100304.436
2022-04-27 11:44:58.6450,0.881,-0.442,0.81,-1.56,-2.57,-11.37,4.19,-3.56,-0.93,100304.436
2022-04-27 11:44:58.6550,1.445,-0.939,0.92,-9.14,-0.42,-16.35,2.63,-3.82,-0.06,100304.436
2022-04-27 11:44:58.6670,0.771,-2.078,-0.716,-7.04,10.45,-6.97,-3.08,-0.27,2.33,100304.436
2022-04-27 11:44:58.6750,-0.414,-0.977,-2.094,3.96,8.81,12.65,-3.08,-0.27,2.33,100304.436
2022-04-27 11:44:58.6860,0.053,-1.289,-1.991,6.65,1.4,12.58,-3.63,0.94,1.77,100304.436
2022-04-27 11:44:58.6950,0.514,-1.622,-2.276,-0.63,11.76,15.18,-2.35,0.28,1.86,100304.436
2022-04-27 11:44:58.7070,0.978,-0.855,-2.081,-4.0,3.5,14.13,-1.02,-0.07,1.41,100304.436
2022-04-27 11:44:58.7160,1.497,-0.943,-1.882,-10.25,2.75,13.31,0.27,-1.45,1.86,100304.436
2022-04-27 11:44:58.7250,1.155,-0.841,-1.156,-9.67,1.95,7.38,1.59,-2.13,2.08,100304.436
2022-04-27 11:44:58.7350,1.04,-0.923,-0.917,-8.45,2.17,2.12,4.03,-5.04,2.09,100304.436
2022-04-27 11:44:58.7460,0.54,-0.891,-0.416,-4.34,1.51,1.68,4.03,-5.04,2.09,100304.436
2022-04-27 11:44:58.7550,0.593,-1.124,1.036,-3.71,2.99,-12.05,3.43,-6.08,1.76,100304.436
2022-04-27 11:44:58.7660,0.676,-1.01,0.768,-5.98,3.04,-16.95,1.98,-6.41,2.07,100304.436
2022-04-27 11:44:58.7750,0.19,-0.867,-0.003,-3.25,1.72,-8.42,1.25,-6.47,2.58,100304.436
2022-04-27 11:44:58.7850,-0.184,-0.503,-0.056,0.75,-1.54,-4.77,1.18,-5.57,2.59,100304.436
2022-04-27 11:44:58.7950,-0.131,-0.586,0.088,1.56,-2.81,-7.02,0.94,-5.09,2.66,100304.436
2022-04-27 11:44:58.8050,0.236,-0.726,0.064,-2.32,-0.73,-6.15,0.54,-4.9,3.62,100304.436
2022-04-27 11:44:58.8150,0.044,-0.626,0.189,-3.18,-1.11,-7.55,0.19,-5.2,3.65,100304.436
2022-04-27 11:44:58.8250,-0.263,-0.561,0.106,-0.74,-1.9,-7.05,0.19,-5.2,3.65,100304.436
2022-04-27 11:44:58.8340,-0.555,-0.532,0.066,1.76,-2.54,-6.58,-0.37,-5.06,3.3,100304.436
2022-04-27 11:44:58.8450,-0.738,-0.728,-0.008,3.41,-1.05,-5.54,-0.7,-5.11,3.3,100304.436
2022-04-27 11:44:58.8540,-0.898,-0.897,0.086,4.35,0.92,-5.92,-0.84,-5.02,3.29,100304.436
2022-04-27 11:44:58.8650,-0.891,-0.914,-0.055,4.69,2.04,-5.51,-0.67,-4.45,3.28,100304.436
2022-04-27 11:44:58.8740,-1.066,-0.852,-0.359,4.77,1.86,-2.37,-0.67,-4.45,3.28,100304.436
2022-04-27 11:44:58.8850,-1.254,-0.627,-0.487,6.74,-0.06,-0.9,-0.29,-4.38,3.36,100304.436
2022-04-27 11:44:58.8940,-1.089,-0.795,-0.586,5.78,0.41,1.23,-0.29,-4.63,3.31,100304.436
2022-04-27 11:44:58.9040,-1.095,-0.778,-0.294,4.34,1.85,-0.23,-0.5,-4.63,3.15,100304.436
2022-04-27 11:44:58.9140,-1.249,-0.732,-0.117,5.25,0.78,-2.76,-0.62,-4.73,2.96,100304.436
2022-04-27 11:44:58.9240,-1.434,-0.839,-0.095,6.58,2.12,-2.87,-0.72,-4.75,2.59,100304.436
2022-04-27 11:44:58.9340,-1.578,-0.817,-0.087,7.93,2.51,-2.9,-0.8,-4.74,2.17,100304.436
2022-04-27 11:44:58.9440,-1.627,-0.722,-0.019,8.38,1.85,-2.67,-0.92,-4.86,1.8,100304.436
2022-04-27 11:44:58.9540,-1.69,-0.758,-0.04,8.69,1.86,-3.01,-0.92,-5.04,1.65,100304.436
2022-04-27 11:44:58.9640,-1.685,-0.858,-0.079,8.84,2.78,-1.86,-0.95,-5.14,1.84,100304.436
2022-04-27 11:44:58.9740,-1.53,-0.986,0.01,7.51,4.22,-2.0,-0.95,-5.14,1.84,100304.436
2022-04-27 11:44:58.9840,-1.471,-1.072,0.046,6.13,5.45,-2.48,-0.65,-4.36,2.61,100304.436
2022-04-27 11:44:58.9940,-1.594,-1.098,0.017,6.4,6.18,-1.79,-0.65,-4.36,2.61,100304.436
2022-04-27 11:44:59.0030,-1.962,-0.996,0.062,8.99,5.9,-1.82,-0.52,-4.21,2.66,100304.436
2022-04-27 11:44:59.0130,-2.282,-0.96,-0.112,12.7,5.18,-0.73,0.21,-4.88,0.99,100304.436
2022-04-27 11:44:59.0240,-2.301,-0.991,-0.281,13.91,5.57,1.79,0.21,-4.88,0.99,100304.436
2022-04-27 11:44:59.0350,-2.11,-0.964,-0.255,12.62,5.54,2.91,0.69,-5.56,0.04,100304.436
2022-04-27 11:44:59.0430,-1.832,-0.97,-0.091,10.16,5.3,1.92,1.01,-5.99,-0.54,100304.436
2022-04-27 11:44:59.0530,-1.543,-0.985,-0.083,7.34,5.52,2.03,1.35,-6.28,-0.57,100304.436
2022-04-27 11:44:59.0630,-1.301,-0.94,0.015,4.85,5.36,2.19,1.9,-6.53,0.35,100304.436
2022-04-27 11:44:59.0730,-1.154,-0.831,0.13,3.18,4.47,1.45,1.9,-6.53,0.35,100304.436
2022-04-27 11:44:59.0830,-1.079,-0.683,0.218,2.34,3.36,1.36,2.12,-6.56,1.17,100304.436
2022-04-27 11:44:59.0930,-1.024,-0.6,0.334,1.99,2.19,0.75,2.2,-6.6,1.4,100304.436
2022-04-27 11:44:59.1030,-0.972,-0.575,0.341,1.67,2.27,0.96,2.26,-6.68,1.56,100304.436
2022-04-27 11:44:59.1130,-0.924,-0.447,0.415,1.46,1.54,1.29,2.26,-6.68,1.56,100304.436
2022-04-27 11:44:59.1230,-0.876,-0.375,0.513,1.26,0.68,0.77,2.43,-6.8,1.7,100304.436
2022-04-27 11:44:59.1330,-0.822,-0.334,0.589,1.08,0.64,0.6,2.43,-6.8,1.7,100304.436
2022-04-27 11:44:59.1430,-0.833,-0.24,0.66,1.27,0.15,0.33,2.6,-6.82,1.68,100304.436
2022-04-27 11:44:59.1530,-0.849,-0.157,0.684,2.08,-0.52,0.51,2.82,-6.95,1.66,100304.436
2022-04-27 11:44:59.1630,-0.734,-0.112,0.757,1.87,-0.66,0.61,3.03,-7.1,1.66,100304.436
2022-04-27 11:44:59.1730,-0.591,-0.061,0.879,1.0,-0.89,-0.15,3.41,-7.09,1.98,100304.436
2022-04-27 11:44:59.1830,-0.447,-0.057,0.953,0.17,-0.67,-0.64,3.41,-7.09,1.98,100304.436
2022-04-27 11:44:59.1920,-0.294,-0.025,1.049,-0.75,-0.41,-1.04,3.58,-6.98,2.27,100304.436
2022-04-27 11:44:59.2020,-0.242,0.05,1.141,-1.2,-0.59,-1.79,3.69,-6.82,2.52,100304.436
2022-04-27 11:44:59.2120,-0.275,0.165,1.192,-0.45,-1.13,-2.23,3.89,-6.18,2.73,100304.436
2022-04-27 11:44:59.2220,-0.318,0.273,1.321,0.6,-1.86,-2.88,3.91,-5.54,2.74,100304.436
2022-04-27 11:44:59.2320,-0.328,0.355,1.434,1.39,-2.33,-4.12,3.84,-4.75,2.66,100304.436
2022-04-27 11:44:59.2420,-0.335,0.433,1.464,1.88,-2.64,-4.84,3.84,-4.75,2.66,100304.436
2022-04-27 11:44:59.2520,-0.303,0.498,1.388,2.28,-3.04,-4.2,3.77,-3.2,2.63,100304.436
2022-04-27 11:44:59.2630,-0.207,0.459,1.379,1.83,-2.65,-4.02,3.77,-3.2,2.63,100304.436
2022-04-27 11:44:59.2720,-0.139,0.479,1.337,1.34,-2.04,-3.79,3.63,-2.67,2.81,100304.436
2022-04-27 11:44:59.2820,-0.127,0.55,1.258,1.25,-2.49,-3.26,3.34,-2.04,3.27,100304.436
2022-04-27 11:44:59.2920,-0.13,0.544,1.225,1.68,-2.31,-2.8,3.34,-2.04,3.27,100304.436
2022-04-27 11:44:59.3020,-0.102,0.601,1.196,1.71,-2.24,-2.54,2.7,-1.09,3.75,100304.436
2022-04-27 11:44:59.3120,-0.032,0.662,1.251,1.5,-2.83,-3.04,2.7,-1.09,3.75,100304.436
2022-04-27 11:44:59.3220,0.025,0.656,1.149,0.91,-2.82,-2.75,1.7,-0.38,4.09,100304.436
2022-04-27 11:44:59.3320,0.001,0.645,1.061,1.1,-2.38,-1.75,1.7,-0.38,4.09,100304.436
2022-04-27 11:44:59.3420,-0.026,0.653,0.965,1.69,-2.66,-1.01,1.26,-0.43,4.21,100304.436
2022-04-27 11:44:59.3520,-0.012,0.614,0.943,1.82,-2.19,-0.34,0.58,-0.85,4.27,100304.436
2022-04-27 11:44:59.3610,-0.019,0.606,0.919,1.99,-2.07,-0.4,0.58,-0.85,4.27,100304.436
2022-04-27 11:44:59.3710,-0.064,0.617,0.9,2.65,-2.17,-0.06,0.36,-1.16,4.16,100304.436
2022-04-27 11:44:59.3810,-0.067,0.607,0.904,3.1,-2.29,-0.14,0.23,-1.35,4.02,100304.436
2022-04-27 11:44:59.3910,-0.067,0.55,0.888,3.31,-1.94,-0.09,0.14,-1.45,3.94,100304.436
2022-04-27 11:44:59.4010,-0.1,0.512,0.873,3.82,-1.6,0.02,0.11,-1.51,3.84,100304.436
2022-04-27 11:44:59.4110,-0.11,0.466,0.898,4.27,-1.23,-0.07,0.03,-1.46,3.53,100304.436
2022-04-27 11:44:59.4220,-0.117,0.443,0.905,4.59,-1.09,-0.39,0.03,-1.46,3.53,100304.436
2022-04-27 11:44:59.4310,-0.107,0.408,0.875,4.82,-0.9,-0.21,-0.07,-1.52,3.3,100304.436
2022-04-27 11:44:59.4410,-0.068,0.395,0.866,4.77,-0.8,-0.03,-0.2,-1.59,3.1,100304.436
2022-04-27 11:44:59.4510,0.009,0.377,0.895,4.42,-0.88,-0.28,-0.47,-1.53,2.81,100304.436
2022-04-27 11:44:59.4610,0.117,0.333,0.929,3.56,-0.63,-0.7,-0.47,-1.53,2.81,100304.436
2022-04-27 11:44:59.4710,0.153,0.31,0.934,3.12,-0.5,-0.88,-0.62,-1.37,2.76,100304.436
2022-04-27 11:44:59.4810,0.184,0.312,0.929,3.04,-0.6,-0.89,-0.78,-1.16,2.73,100304.436
2022-04-27 11:44:59.4910,0.212,0.305,0.916,2.87,-0.89,-0.85,-1.13,-0.89,2.69,100304.436
2022-04-27 11:44:59.5010,0.188,0.256,0.885,2.94,-0.65,-0.6,-1.13,-0.89,2.69,100304.436
2022-04-27 11:44:59.5100,0.131,0.303,0.849,3.73,-0.95,-0.28,-1.25,-0.72,2.62,100304.436
2022-04-27 11:44:59.5210,0.16,0.33,0.82,3.74,-1.72,0.04,-1.21,-0.76,2.67,100304.436
2022-04-27 11:44:59.5310,0.128,0.299,0.818,3.86,-1.77,0.14,-1.21,-0.76,2.67,100304.436
2022-04-27 11:44:59.5400,0.119,0.299,0.827,4.28,-1.8,0.07,-1.1,-0.82,2.73,100304.436
2022-04-27 11:44:59.5510,0.12,0.354,0.851,4.26,-2.45,-0.2,-0.82,-0.98,2.82,100304.436
2022-04-27 11:44:59.5600,0.08,0.331,0.862,4.63,-2.88,-0.37,-0.82,-0.98,2.82,100304.436
2022-04-27 11:44:59.5710,0.024,0.273,0.891,5.25,-2.44,-0.63,-0.69,-0.96,2.84,100304.436
2022-04-27 11:44:59.5800,-0.014,0.248,0.935,5.81,-2.41,-1.1,-0.45,-0.93,2.9,100304.436
2022-04-27 11:44:59.5900,-0.029,0.177,0.964,6.05,-2.06,-1.49,-0.35,-0.89,2.89,100304.436
2022-04-27 11:44:59.6000,-0.033,0.144,0.979,6.25,-1.62,-1.77,-0.28,-0.97,2.88,100304.436
2022-04-27 11:44:59.6100,-0.026,0.177,0.96,6.3,-2.16,-1.74,-0.28,-0.97,2.88,100304.436
2022-04-27 11:44:59.6200,0.024,0.105,0.922,6.01,-1.91,-1.52,-0.19,-1.44,2.84,100304.436
2022-04-27 11:44:59.6300,0.083,0.051,0.869,5.5,-1.51,-1.05,-0.15,-1.72,2.7,100304.436
2022-04-27 11:44:59.6400,0.086,0.022,0.837,5.31,-1.29,-0.8,-0.09,-1.78,2.57,100304.436
2022-04-27 11:44:59.6500,0.058,-0.008,0.855,5.7,-1.19,-0.89,-0.09,-1.73,2.47,100304.436
2022-04-27 11:44:59.6600,0.057,-0.006,0.848,5.9,-1.21,-1.18,-0.13,-1.7,2.41,100304.436
2022-04-27 11:44:59.6700,0.047,-0.018,0.804,5.99,-1.39,-0.84,-0.13,-1.7,2.41,100304.436
2022-04-27 11:44:59.6800,0.077,-0.003,0.798,6.07,-1.58,-0.72,-0.16,-1.51,2.27,100304.436
2022-04-27 11:44:59.6900,0.19,-0.057,0.792,5.28,-1.49,-0.87,-0.19,-1.22,2.15,100304.436
2022-04-27 11:44:59.6990,0.364,-0.085,0.755,3.77,-1.2,-0.66,-0.34,-0.72,2.2,100304.436
2022-04-27 11:44:59.7090,0.556,-0.143,0.702,1.86,-1.0,-0.16,-0.48,-0.52,2.35,100304.436
2022-04-27 11:44:59.7190,0.625,-0.165,0.666,0.62,-0.69,0.1,-0.48,-0.52,2.35,100304.436
2022-04-27 11:44:59.7290,0.65,-0.151,0.636,0.33,-1.01,0.45,-0.64,-0.37,2.53,100304.436
2022-04-27 11:44:59.7390,0.687,-0.188,0.585,-0.01,-1.15,0.73,-0.83,-0.25,2.76,100304.436
2022-04-27 11:44:59.7490,0.69,-0.209,0.523,-0.39,-0.92,1.38,-0.98,-0.34,3.1,100304.436
2022-04-27 11:44:59.7600,0.613,-0.206,0.481,0.15,-1.34,1.77,-0.98,-0.34,3.1,100304.436
2022-04-27 11:44:59.7690,0.576,-0.27,0.451,0.65,-1.19,2.07,-0.99,-0.44,3.16,100304.436
2022-04-27 11:44:59.7790,0.588,-0.311,0.461,0.53,-0.84,2.05,-1.17,-0.66,3.42,100304.436
2022-04-27 11:44:59.7890,0.553,-0.349,0.469,0.56,-0.86,1.81,-1.17,-0.66,3.42,100304.436
2022-04-27 11:44:59.7990,0.545,-0.37,0.472,0.71,-0.82,1.71,-1.09,-0.6,3.81,100304.436
2022-04-27 11:44:59.8100,0.447,-0.365,0.439,1.03,-1.06,1.76,-0.96,-0.62,3.85,100304.436
2022-04-27 11:44:59.8190,0.35,-0.357,0.426,2.12,-1.52,1.99,-0.96,-0.62,3.85,100304.436
2022-04-27 11:44:59.8290,0.327,-0.412,0.446,2.39,-1.51,1.78,-0.82,-0.69,3.79,100304.436
2022-04-27 11:44:59.8390,0.35,-0.484,0.48,2.15,-0.9,1.42,-0.74,-0.82,3.78,100304.436
2022-04-27 11:44:59.8490,0.409,-0.469,0.521,1.59,-1.15,0.95,-0.78,-0.89,3.78,100304.436
2022-04-27 11:44:59.8590,0.416,-0.481,0.583,0.83,-1.2,0.33,-0.92,-0.77,3.74,100304.436
2022-04-27 11:44:59.8690,0.267,-0.469,0.55,1.83,-1.78,0.0,-0.92,-0.77,3.74,100304.436
2022-04-27 11:44:59.8790,0.178,-0.517,0.492,2.78,-1.47,0.63,-1.06,-0.64,3.66,100304.436
2022-04-27 11:44:59.8880,0.156,-0.538,0.422,2.99,-1.64,1.04,-1.27,-0.58,3.6,100304.436
2022-04-27 11:44:59.8980,0.069,-0.561,0.431,3.18,-1.22,1.46,-1.41,-0.41,3.53,100304.436
2022-04-27 11:44:59.9080,0.123,-0.536,0.454,3.47,-2.07,0.81,-1.78,-0.07,3.62,100304.436
2022-04-27 11:44:59.9180,0.218,-0.608,0.395,1.77,-1.63,0.9,-1.78,-0.07,3.62,100304.436
2022-04-27 11:44:59.9280,0.14,-0.603,0.275,1.86,-1.67,1.97,-1.88,-0.04,3.65,100304.436
2022-04-27 11:44:59.9380,0.036,-0.585,0.24,2.58,-2.07,2.43,-1.9,0.0,3.58,100304.436
2022-04-27 11:44:59.9480,-0.05,-0.632,0.292,3.29,-2.17,2.13,-1.92,0.17,3.53,100304.436
2022-04-27 11:44:59.9580,-0.053,-0.699,0.306,3.19,-1.54,1.46,-1.91,0.46,3.5,100304.436
2022-04-27 11:44:59.9680,-0.113,-0.699,0.251,3.27,-1.53,1.76,-1.92,0.58,3.48,100304.436
2022-04-27 11:44:59.9780,-0.228,-0.667,0.225,3.82,-1.9,1.99,-1.95,0.61,3.37,100304.436
2022-04-27 11:44:59.9880,-0.283,-0.653,0.207,4.56,-2.32,2.04,-1.96,0.65,3.11,100304.436
2022-04-27 11:44:59.9980,-0.279,-0.68,0.191,4.14,-2.32,1.96,-1.96,0.65,3.11,100304.436
2022-04-27 11:45:00.0080,-0.302,-0.699,0.168,4.15,-2.16,2.1,-1.94,0.68,3.0,100304.436
2022-04-27 11:45:00.0180,-0.284,-0.736,0.158,3.75,-2.06,1.98,-1.87,0.73,2.88,100304.436
2022-04-27 11:45:00.0270,-0.252,-0.785,0.14,3.25,-1.57,2.09,-1.75,0.85,2.85,100304.436
2022-04-27 11:45:00.0380,-0.26,-0.771,0.157,2.77,-1.61,1.8,-1.64,1.02,2.89,100304.436
2022-04-27 11:45:00.0470,-0.258,-0.807,0.14,2.56,-1.58,1.75,-1.54,1.14,2.91,100304.436
2022-04-27 11:45:00.0570,-0.278,-0.828,0.113,2.29,-1.16,1.75,-1.48,1.22,2.95,100304.436
2022-04-27 11:45:00.0680,-0.367,-0.779,0.1,2.65,-1.56,1.99,-1.49,1.23,2.72,100304.436
2022-04-27 11:45:00.0770,-0.402,-0.771,0.144,3.07,-1.82,1.46,-1.49,1.23,2.72,100304.436
2022-04-27 11:45:00.0870,-0.38,-0.757,0.097,2.57,-1.89,1.29,-1.54,1.19,2.48,100304.436
2022-04-27 11:45:00.0970,-0.394,-0.773,0.001,2.52,-1.99,2.13,-1.54,0.96,2.24,100304.436
2022-04-27 11:45:00.1070,-0.352,-0.818,-0.006,1.91,-1.38,2.5,-1.46,0.6,2.09,100304.436
2022-04-27 11:45:00.1170,-0.299,-0.794,0.054,1.44,-1.65,1.76,-1.43,0.56,2.15,100304.436
2022-04-27 11:45:00.1270,-0.226,-0.889,0.05,0.37,-1.05,1.45,-1.42,0.68,2.28,100304.436
2022-04-27 11:45:00.1370,-0.194,-0.895,0.077,-0.25,-0.43,1.25,-1.49,0.93,2.38,100304.436
2022-04-27 11:45:00.1470,-0.201,-0.827,0.099,-0.59,-1.07,0.7,-1.49,0.93,2.38,100304.436
2022-04-27 11:45:00.1570,-0.259,-0.853,0.069,-0.54,-0.97,0.77,-1.6,1.72,2.64,100304.436
2022-04-27 11:45:00.1670,-0.341,-0.755,0.057,-0.1,-1.18,0.74,-1.6,1.72,2.64,100304.436
2022-04-27 11:45:00.1770,-0.336,-0.698,-0.051,0.44,-2.67,0.97,-1.72,2.02,2.72,100304.436
2022-04-27 11:45:00.1870,-0.336,-0.867,-0.233,-0.8,-0.87,2.6,-1.64,2.18,2.87,100304.436
2022-04-27 11:45:00.1970,-0.507,-0.718,-0.28,0.91,-1.45,3.31,-1.59,2.2,2.82,100304.436
2022-04-27 11:45:00.2070,-0.541,-0.729,-0.253,0.8,-1.82,3.1,-1.55,2.13,2.75,100304.436
2022-04-27 11:45:00.2170,-0.609,-0.749,-0.28,1.3,-1.39,2.77,-1.55,2.13,2.75,100304.436
2022-04-27 11:45:00.2270,-0.692,-0.714,-0.329,2.07,-1.68,3.02,-1.52,2.1,2.62,100304.436
2022-04-27 11:45:00.2360,-0.703,-0.773,-0.328,2.03,-1.23,2.99,-1.49,2.11,2.47,100304.436
2022-04-27 11:45:00.2470,-0.677,-0.869,-0.362,1.89,-0.38,2.83,-1.35,2.25,2.34,100304.436
2022-04-27 11:45:00.2560,-0.781,-0.848,-0.363,2.01,0.32,2.88,-1.35,2.25,2.34,100304.436
2022-04-27 11:45:00.2660,-0.818,-0.73,-0.336,2.68,-0.6,2.46,-1.34,2.34,2.26,100304.436
2022-04-27 11:45:00.2760,-0.778,-0.718,-0.364,2.28,-1.15,2.18,-1.4,2.57,2.06,100304.436
2022-04-27 11:45:00.2860,-0.789,-0.786,-0.425,2.03,-0.46,2.5,-1.43,2.56,1.98,101109.558
2022-04-27 11:45:00.2960,-0.826,-0.828,-0.476,2.21,0.22,2.77,-1.44,2.53,1.92,101109.558
2022-04-27 11:45:00.3060,-0.871,-0.837,-0.516,2.56,0.57,2.98,-1.46,2.58,1.83,101109.558
2022-04-27 11:45:00.3160,-0.926,-0.826,-0.53,2.94,0.61,2.92,-1.45,2.73,1.69,101109.558
2022-04-27 11:45:00.3260,-1.006,-0.861,-0.537,3.61,0.89,2.75,-1.45,2.73,1.69,101109.558
2022-04-27 11:45:00.3360,-1.032,-0.898,-0.535,4.12,1.48,2.56,-1.45,3.35,1.37,101109.558
2022-04-27 11:45:00.3460,-0.974,-0.842,-0.49,3.8,1.51,1.79,-1.5,3.72,1.14,101109.558
2022-04-27 11:45:00.3560,-0.933,-0.73,-0.538,3.28,0.48,1.68,-1.58,4.02,0.88,101109.558
2022-04-27 11:45:00.3660,-0.893,-0.724,-0.61,3.04,0.13,1.91,-1.58,4.02,0.88,101109.558
2022-04-27 11:45:00.3760,-0.843,-0.756,-0.705,2.64,0.55,2.49,-1.84,4.01,0.32,101109.558
2022-04-27 11:45:00.3860,-0.813,-0.731,-0.787,2.43,0.63,2.97,-2.03,3.74,-0.05,101109.558
2022-04-27 11:45:00.3960,-0.805,-0.678,-0.86,2.43,0.27,3.38,-2.03,3.74,-0.05,101109.558
2022-04-27 11:45:00.4050,-0.78,-0.632,-0.919,2.56,-0.18,3.68,-2.32,3.21,-0.8,101109.558
2022-04-27 11:45:00.4160,-0.698,-0.622,-0.933,2.13,-0.35,3.75,-2.32,3.21,-0.8,101109.558
2022-04-27 11:45:00.4260,-0.566,-0.656,-0.901,1.28,-0.05,3.24,-2.37,3.18,-0.95,101109.558
2022-04-27 11:45:00.4360,-0.441,-0.682,-0.86,0.17,0.42,2.52,-2.41,3.3,-0.92,101109.558
2022-04-27 11:45:00.4450,-0.371,-0.66,-0.862,-0.44,0.45,2.01,-2.5,3.69,-0.62,101109.558
2022-04-27 11:45:00.4550,-0.304,-0.644,-0.923,-0.76,0.36,2.14,-2.52,3.88,-0.45,101109.558
2022-04-27 11:45:00.4650,-0.228,-0.635,-0.978,-1.23,0.45,2.45,-2.55,3.99,-0.33,101109.558
2022-04-27 11:45:00.4760,-0.187,-0.594,-1.044,-1.51,0.34,2.74,-2.55,3.99,-0.33,101109.558
2022-04-27 11:45:00.4850,-0.176,-0.533,-1.096,-1.32,-0.04,3.09,-2.55,4.07,-0.29,101109.558
2022-04-27 11:45:00.4950,-0.114,-0.481,-1.13,-1.4,-0.42,3.16,-2.45,4.47,-0.34,101109.558
2022-04-27 11:45:00.5050,-0.076,-0.443,-1.133,-1.57,-0.63,3.17,-2.35,4.79,-0.46,101109.558
2022-04-27 11:45:00.5150,-0.002,-0.371,-1.113,-1.6,-0.97,2.69,-2.35,4.79,-0.46,101109.558
2022-04-27 11:45:00.5250,0.153,-0.315,-1.167,-2.45,-1.61,2.74,-2.07,5.04,-0.45,101109.558
2022-04-27 11:45:00.5350,0.315,-0.398,-1.23,-3.72,-1.09,3.26,-2.07,5.04,-0.45,101109.558
2022-04-27 11:45:00.5450,0.353,-0.453,-1.279,-4.13,-0.04,3.63,-1.92,4.89,-0.28,101109.558
2022-04-27 11:45:00.5550,0.382,-0.406,-1.318,-3.84,-0.05,3.99,-1.76,4.61,-0.09,101109.558
2022-04-27 11:45:00.5650,0.429,-0.367,-1.322,-4.0,-0.43,4.08,-1.47,4.22,0.03,101109.558
2022-04-27 11:45:00.5750,0.424,-0.352,-1.307,-3.66,-0.5,3.93,-1.38,4.12,-0.03,101109.558
2022-04-27 11:45:00.5850,0.479,-0.341,-1.298,-3.59,-0.47,3.78,-1.34,3.99,-0.04,101109.558
2022-04-27 11:45:00.5950,0.559,-0.344,-1.31,-4.02,-0.41,3.77,-1.34,3.99,-0.04,101109.558
